Trials,MarketCondition,StockPrice,p1Cash,p1Stock,p1TotalAsset,p1Decision,p1ChechHistory
1,1,100,10000,10,11000,buy,no
2,1,103,9900,11,11033,buy,no
3,1,103,9797,12,11033,buy,no
4,1,103,9694,13,11033,buy,no
5,1,107,9591,14,11089,buy,no
6,1,107,9484,15,11089,buy,no
7,1,107,9377,16,11089,buy,no
8,1,107,9270,17,11089,buy,no
9,1,111,9163,18,11161,buy,no
10,1,115,9052,19,11237,buy,no
11,1,119,8937,20,11317,buy,no
12,1,123,8818,21,11401,sell,no
13,1,120,8941,20,11341,sell,no
14,1,117,9061,19,11284,sell,no
15,1,114,9178,18,11230,sell,no
16,1,111,9292,17,11179,sell,no
17,1,108,9403,16,11131,sell,no
18,1,105,9511,15,11086,buy,no
19,1,109,9406,16,11150,buy,no
20,1,113,9297,17,11218,sell,no
21,2,110,9410,16,11170,buy,yes
22,2,117,9300,17,11289,buy,yes
23,2,117,9183,18,11289,sell,yes
24,2,112,9300,17,11204,sell,yes
25,2,112,9412,16,11204,buy,yes
26,2,119,9300,17,11323,sell,yes
27,2,114,9419,16,11243,sell,yes
28,2,111,9533,15,11198,sell,yes
29,2,108,9644,14,11156,sell,yes
30,2,105,9752,13,11117,sell,yes
31,2,102,9857,12,11081,sell,yes
32,2,99,9959,11,11048,buy,no
33,2,105,9860,12,11120,sell,yes
34,2,102,9965,11,11087,buy,no
35,2,109,9863,12,11171,sell,yes
36,2,106,9972,11,11138,no trade,yes
37,2,106,9972,11,11138,buy,yes
38,2,113,9866,12,11222,sell,yes
39,2,108,9979,11,11167,buy,no
40,2,115,9871,12,11251,sell,yes
41,2,112,9986,11,11218,buy,no
42,2,119,9874,12,11302,sell,yes
43,2,116,9993,11,11269,buy,yes
44,2,123,9877,12,11353,sell,no
45,2,117,10000,11,11287,buy,yes
46,2,125,9883,12,11383,sell,yes
47,2,119,10008,11,11317,buy,yes
48,2,131,9889,12,11461,sell,yes
49,2,125,10020,11,11395,buy,yes
50,2,133,9895,12,11491,sell,yes
51,2,130,10028,11,11458,buy,yes
52,2,138,9898,12,11554,sell,no
53,2,134,10036,11,11510,buy,yes
54,2,143,9902,12,11618,sell,yes
55,2,139,10045,11,11574,buy,yes
56,2,148,9906,12,11682,sell,no
57,2,144,10054,11,11638,buy,no
58,2,159,9910,12,11818,sell,yes
59,2,155,10069,11,11774,sell,yes
60,2,151,10224,10,11734,sell,yes
61,3,151,10375,9,11734,sell,yes
62,3,151,10526,8,11734,sell,yes
63,3,142,10677,7,11671,sell,yes
64,3,142,10819,6,11671,sell,yes
65,3,134,10961,5,11631,buy,yes
66,3,141,10827,6,11673,sell,yes
67,3,133,10968,5,11633,buy,yes
68,3,140,10835,6,11675,sell,no
69,3,132,10975,5,11635,sell,yes
70,3,125,11107,4,11607,buy,yes
71,3,129,10982,5,11627,sell,no
72,3,122,11111,4,11599,buy,no
73,3,129,10989,5,11634,sell,yes
74,3,117,11118,4,11586,buy,yes
75,3,121,11001,5,11606,sell,yes
76,3,109,11122,4,11558,buy,yes
77,3,115,11013,5,11588,sell,yes
78,3,104,11128,4,11544,buy,yes
79,3,108,11024,5,11564,sell,yes
80,3,102,11132,4,11540,buy,yes
81,3,106,11030,5,11560,sell,no
82,3,100,11136,4,11536,buy,no
83,3,103,11036,5,11551,sell,yes
84,3,97,11139,4,11527,buy,yes
85,3,102,11042,5,11552,sell,yes
86,3,92,11144,4,11512,buy,yes
87,3,95,11052,5,11527,no trade,yes
88,3,95,11052,5,11527,no trade,yes
89,3,95,11052,5,11527,no trade,no
90,3,98,11052,5,11542,sell,yes
91,3,93,11150,4,11522,buy,yes
92,3,93,11057,5,11522,no trade,yes
93,3,93,11057,5,11522,no trade,no
94,3,93,11057,5,11522,no trade,no
95,3,93,11057,5,11522,no trade,no
96,3,96,11057,5,11537,sell,no
97,3,87,11153,4,11501,buy,yes
98,3,90,11066,5,11516,sell,yes
99,3,85,11156,4,11496,buy,yes
100,3,90,11071,5,11521,sell,yes
101,3,81,11161,4,11485,,
